line_idx,tts,k_theirs,k_opt,verdict,t_sec
4240,"[61, 215]",5,5,OPTIMAL,0.02
4244,"[61, 219]",7,7,OPTIMAL,0.14
4248,"[61, 223]",5,5,OPTIMAL,0.02
4252,"[61, 237]",7,7,OPTIMAL,0.17
4256,"[61, 253]",4,4,OPTIMAL,0.01
4260,"[62, 65]",5,5,OPTIMAL,0.03
4264,"[62, 69]",5,5,OPTIMAL,0.03
4268,"[62, 73]",7,7,OPTIMAL,0.17
4272,"[62, 78]",6,6,OPTIMAL,0.03
4276,"[62, 86]",6,6,OPTIMAL,0.03
4280,"[62, 90]",6,6,OPTIMAL,0.03
4284,"[62, 105]",7,7,OPTIMAL,0.08
4288,"[62, 110]",6,6,OPTIMAL,0.03
4292,"[62, 127]",5,5,OPTIMAL,0.03
4296,"[62, 132]",7,7,OPTIMAL,0.16
4300,"[62, 138]",5,5,OPTIMAL,0.02
4304,"[62, 148]",7,7,OPTIMAL,0.14
4308,"[62, 153]",6,6,OPTIMAL,0.04
4312,"[62, 158]",7,7,OPTIMAL,0.18
4316,"[62, 171]",5,5,OPTIMAL,0.02
4320,"[62, 175]",5,5,OPTIMAL,0.02
4324,"[62, 191]",5,5,OPTIMAL,0.02
4328,"[62, 195]",5,5,OPTIMAL,0.02
4332,"[62, 199]",7,7,OPTIMAL,0.15
4336,"[62, 203]",6,6,OPTIMAL,0.04
4340,"[62, 213]",5,5,OPTIMAL,0.02
4344,"[62, 219]",7,7,OPTIMAL,0.16
4348,"[62, 223]",5,5,OPTIMAL,0.03
4352,"[62, 236]",6,6,OPTIMAL,0.04
4356,"[62, 252]",4,4,OPTIMAL,0.01
4360,"[63, 65]",4,4,OPTIMAL,0.01
4364,"[63, 69]",3,3,OPTIMAL,0.00
4368,"[63, 73]",7,7,OPTIMAL,0.31
4372,"[63, 77]",5,5,OPTIMAL,0.03
4376,"[63, 85]",1,1,OPTIMAL,0.00
4380,"[63, 89]",5,5,OPTIMAL,0.02
4384,"[63, 93]",3,3,OPTIMAL,0.00
4388,"[63, 105]",6,6,OPTIMAL,0.04
4392,"[63, 109]",7,7,OPTIMAL,0.22
4396,"[63, 125]",4,4,OPTIMAL,0.01
4400,"[63, 129]",5,5,OPTIMAL,0.02
4404,"[63, 133]",4,4,OPTIMAL,0.01
4408,"[63, 137]",5,5,OPTIMAL,0.02
4412,"[63, 141]",4,4,OPTIMAL,0.01
4416,"[63, 149]",4,4,OPTIMAL,0.01
4420,"[63, 153]",4,4,OPTIMAL,0.01
4424,"[63, 157]",4,4,OPTIMAL,0.01
4428,"[63, 169]",5,5,OPTIMAL,0.02
4432,"[63, 174]",3,3,OPTIMAL,0.00
4436,"[63, 190]",4,4,OPTIMAL,0.01
4440,"[63, 194]",4,4,OPTIMAL,0.01
4444,"[63, 198]",5,5,OPTIMAL,0.02
4448,"[63, 202]",3,3,OPTIMAL,0.00
4452,"[63, 207]",2,2,OPTIMAL,0.00
4456,"[63, 215]",4,4,OPTIMAL,0.01
4460,"[63, 219]",5,5,OPTIMAL,0.02
4464,"[63, 223]",3,3,OPTIMAL,0.00
4468,"[63, 235]",4,4,OPTIMAL,0.01
4472,"[63, 239]",3,3,OPTIMAL,0.00
4476,"[104, 105]",7,7,OPTIMAL,0.07
4480,"[104, 111]",6,6,OPTIMAL,0.04
4484,"[104, 129]",8,8,OPTIMAL,0.87
4488,"[104, 135]",6,6,OPTIMAL,0.04
4492,"[104, 151]",6,6,OPTIMAL,0.04
4496,"[104, 155]",7,7,OPTIMAL,0.14
4500,"[104, 171]",7,7,OPTIMAL,0.15
4504,"[104, 191]",6,6,OPTIMAL,0.05
4508,"[104, 238]",6,6,OPTIMAL,0.05
4512,"[105, 107]",7,7,OPTIMAL,0.07
4516,"[105, 127]",7,7,OPTIMAL,0.20
4520,"[105, 131]",7,7,OPTIMAL,0.13
4524,"[105, 137]",7,7,OPTIMAL,0.06
4528,"[105, 143]",7,7,OPTIMAL,0.16
4532,"[105, 153]",6,6,OPTIMAL,0.03
4536,"[105, 159]",6,6,OPTIMAL,0.04
4540,"[105, 172]",8,8,OPTIMAL,1.28
4544,"[105, 188]",7,7,OPTIMAL,0.07
4548,"[105, 232]",7,7,OPTIMAL,0.13
4552,"[105, 238]",6,6,OPTIMAL,0.04
4556,"[106, 108]",7,7,OPTIMAL,0.12
4560,"[106, 124]",6,6,OPTIMAL,0.03
4564,"[106, 128]",4,4,OPTIMAL,0.01
4568,"[106, 132]",5,5,OPTIMAL,0.02
4572,"[106, 136]",5,5,OPTIMAL,0.02
4576,"[106, 140]",5,5,OPTIMAL,0.02
4580,"[106, 148]",6,6,OPTIMAL,0.04
4584,"[106, 152]",7,7,OPTIMAL,0.15
4588,"[106, 156]",7,7,OPTIMAL,0.14
4592,"[106, 168]",6,6,OPTIMAL,0.04
4596,"[106, 173]",8,8,OPTIMAL,1.25
4600,"[106, 189]",7,7,OPTIMAL,0.14
4604,"[106, 193]",7,7,OPTIMAL,0.14
4608,"[106, 197]",6,6,OPTIMAL,0.04
4612,"[106, 201]",8,8,OPTIMAL,1.13
4616,"[106, 206]",6,6,OPTIMAL,0.04
4620,"[106, 214]",8,8,OPTIMAL,1.13
4624,"[106, 218]",7,7,OPTIMAL,0.15
4628,"[106, 222]",7,7,OPTIMAL,0.17
4632,"[106, 234]",4,4,OPTIMAL,0.01
4636,"[106, 238]",5,5,OPTIMAL,0.02
4640,"[106, 254]",6,6,OPTIMAL,0.04
4644,"[107, 125]",7,7,OPTIMAL,0.16
4648,"[107, 132]",6,6,OPTIMAL,0.04
4652,"[107, 138]",7,7,OPTIMAL,0.21
4656,"[107, 151]",7,7,OPTIMAL,0.11
4660,"[107, 155]",7,7,OPTIMAL,0.14
4664,"[107, 159]",6,6,OPTIMAL,0.04
4668,"[107, 175]",6,6,OPTIMAL,0.04
4672,"[107, 191]",6,6,OPTIMAL,0.04
4676,"[107, 196]",6,6,OPTIMAL,0.04
4680,"[107, 205]",7,7,OPTIMAL,0.33
4684,"[107, 213]",6,6,OPTIMAL,0.04
4688,"[107, 222]",7,7,OPTIMAL,0.16
4692,"[107, 236]",7,7,OPTIMAL,0.24
4696,"[107, 252]",6,6,OPTIMAL,0.04
4700,"[110, 112]",5,5,OPTIMAL,0.03
4704,"[110, 123]",7,7,OPTIMAL,0.20
4708,"[110, 129]",6,6,OPTIMAL,0.04
4712,"[110, 138]",5,5,OPTIMAL,0.03
4716,"[110, 146]",7,7,OPTIMAL,0.20
4720,"[110, 152]",6,6,OPTIMAL,0.05
4724,"[110, 158]",7,7,OPTIMAL,0.15
4728,"[110, 162]",5,5,OPTIMAL,0.02
4732,"[110, 166]",7,7,OPTIMAL,0.19
4736,"[110, 171]",6,6,OPTIMAL,0.05
4740,"[110, 176]",5,5,OPTIMAL,0.03
4744,"[110, 183]",6,6,OPTIMAL,0.04
4748,"[110, 187]",4,4,OPTIMAL,0.01
4752,"[110, 191]",5,5,OPTIMAL,0.03
4756,"[110, 227]",7,7,OPTIMAL,0.12
4760,"[110, 235]",7,7,OPTIMAL,0.17
4764,"[110, 242]",5,5,OPTIMAL,0.02
4768,"[110, 248]",5,5,OPTIMAL,0.02
4772,"[110, 254]",5,5,OPTIMAL,0.03
4776,"[111, 115]",5,5,OPTIMAL,0.02
4780,"[111, 121]",7,7,OPTIMAL,0.17
4784,"[111, 127]",5,5,OPTIMAL,0.03
4788,"[111, 131]",7,7,OPTIMAL,0.16
4792,"[111, 137]",6,6,OPTIMAL,0.04
4796,"[111, 143]",5,5,OPTIMAL,0.02
4800,"[111, 147]",5,5,OPTIMAL,0.02
4804,"[111, 153]",4,4,OPTIMAL,0.01
4808,"[111, 159]",5,5,OPTIMAL,0.02
4812,"[111, 163]",6,6,OPTIMAL,0.04
4816,"[111, 167]",7,7,OPTIMAL,0.18
4820,"[111, 172]",7,7,OPTIMAL,0.20
4824,"[111, 176]",4,4,OPTIMAL,0.01
4828,"[111, 180]",6,6,OPTIMAL,0.04
4832,"[111, 184]",6,6,OPTIMAL,0.04
4836,"[111, 188]",6,6,OPTIMAL,0.04
4840,"[111, 224]",5,5,OPTIMAL,0.03
4844,"[111, 230]",6,6,OPTIMAL,0.04
4848,"[111, 234]",5,5,OPTIMAL,0.03
4852,"[111, 241]",5,5,OPTIMAL,0.03
4856,"[111, 247]",5,5,OPTIMAL,0.03
4860,"[111, 251]",5,5,OPTIMAL,0.03
4864,"[126, 129]",5,5,OPTIMAL,0.03
4868,"[126, 136]",5,5,OPTIMAL,0.03
4872,"[126, 142]",6,6,OPTIMAL,0.04
4876,"[126, 152]",7,7,OPTIMAL,0.18
4880,"[126, 159]",6,6,OPTIMAL,0.04
4884,"[126, 172]",7,7,OPTIMAL,0.14
4888,"[126, 188]",7,7,OPTIMAL,0.17
4892,"[126, 232]",7,7,OPTIMAL,0.19
4896,"[126, 238]",5,5,OPTIMAL,0.03
4900,"[127, 129]",5,5,OPTIMAL,0.02
4904,"[127, 135]",4,4,OPTIMAL,0.01
4908,"[127, 139]",4,4,OPTIMAL,0.01
4912,"[127, 151]",6,6,OPTIMAL,0.04
4916,"[127, 155]",5,5,OPTIMAL,0.03
4920,"[127, 169]",6,6,OPTIMAL,0.04
4924,"[127, 174]",4,4,OPTIMAL,0.01
4928,"[127, 190]",5,5,OPTIMAL,0.03
4932,"[127, 234]",3,3,OPTIMAL,0.00
4936,"[127, 254]",4,4,OPTIMAL,0.01
4940,"[128, 134]",6,6,OPTIMAL,0.05
4944,"[128, 138]",3,3,OPTIMAL,0.01
4948,"[128, 150]",7,7,OPTIMAL,0.18
4952,"[128, 154]",5,5,OPTIMAL,0.02
4956,"[128, 168]",4,4,OPTIMAL,0.01
4960,"[128, 173]",5,5,OPTIMAL,0.03
4964,"[128, 189]",6,6,OPTIMAL,0.05
4968,"[128, 233]",7,7,OPTIMAL,0.26
4972,"[128, 239]",4,4,OPTIMAL,0.01
4976,"[129, 135]",7,7,OPTIMAL,0.14
4980,"[129, 139]",5,5,OPTIMAL,0.03
4984,"[129, 151]",8,8,OPTIMAL,0.89
4988,"[129, 155]",7,7,OPTIMAL,0.17
4992,"[129, 171]",5,5,OPTIMAL,0.03
4996,"[129, 175]",5,5,OPTIMAL,0.03
5000,"[129, 191]",6,6,OPTIMAL,0.04
5004,"[129, 235]",6,6,OPTIMAL,0.04
5008,"[130, 131]",5,5,OPTIMAL,0.03
5012,"[130, 135]",5,5,OPTIMAL,0.03
5016,"[130, 139]",6,6,OPTIMAL,0.04
5020,"[130, 143]",5,5,OPTIMAL,0.03
5024,"[130, 151]",6,6,OPTIMAL,0.04
5028,"[130, 155]",6,6,OPTIMAL,0.04
5032,"[130, 159]",6,6,OPTIMAL,0.04
5036,"[130, 172]",6,6,OPTIMAL,0.04
5040,"[130, 188]",6,6,OPTIMAL,0.04
5044,"[130, 192]",4,4,OPTIMAL,0.01
5048,"[130, 196]",5,5,OPTIMAL,0.03
5052,"[130, 200]",6,6,OPTIMAL,0.04
5056,"[130, 205]",6,6,OPTIMAL,0.05
5060,"[130, 213]",5,5,OPTIMAL,0.03
5064,"[130, 217]",7,7,OPTIMAL,0.16
5068,"[130, 221]",5,5,OPTIMAL,0.03
5072,"[130, 233]",7,7,OPTIMAL,0.15
5076,"[130, 237]",6,6,OPTIMAL,0.04
5080,"[130, 253]",5,5,OPTIMAL,0.02
5084,"[131, 135]",6,6,OPTIMAL,0.04
5088,"[131, 139]",5,5,OPTIMAL,0.02
5092,"[131, 149]",6,6,OPTIMAL,0.03
5096,"[131, 153]",6,6,OPTIMAL,0.04
5100,"[131, 159]",6,6,OPTIMAL,0.04
5104,"[131, 172]",6,6,OPTIMAL,0.04
5108,"[131, 188]",6,6,OPTIMAL,0.04
5112,"[131, 192]",4,4,OPTIMAL,0.01
5116,"[131, 198]",7,7,OPTIMAL,0.21
5120,"[131, 202]",6,6,OPTIMAL,0.05
5124,"[131, 207]",4,4,OPTIMAL,0.02
5128,"[131, 217]",6,6,OPTIMAL,0.04
5132,"[131, 221]",5,5,OPTIMAL,0.03
5136,"[131, 235]",6,6,OPTIMAL,0.06
5140,"[131, 239]",5,5,OPTIMAL,0.04
5144,"[134, 135]",6,6,OPTIMAL,0.06
5148,"[134, 142]",6,6,OPTIMAL,0.04
5152,"[134, 150]",7,7,OPTIMAL,0.16
5156,"[134, 159]",7,7,OPTIMAL,0.22
5160,"[134, 166]",6,6,OPTIMAL,0.04
5164,"[134, 174]",6,6,OPTIMAL,0.04
5168,"[134, 181]",7,7,OPTIMAL,0.17
5172,"[134, 186]",7,7,OPTIMAL,0.22
5176,"[134, 224]",7,7,OPTIMAL,0.23
5180,"[134, 234]",7,7,OPTIMAL,0.19
5184,"[134, 241]",6,6,OPTIMAL,0.05
5188,"[134, 248]",6,6,OPTIMAL,0.04
5192,"[134, 254]",7,7,OPTIMAL,0.20
5196,"[135, 139]",6,6,OPTIMAL,0.03
5200,"[135, 145]",6,6,OPTIMAL,0.03
5204,"[135, 151]",6,6,OPTIMAL,0.04
5208,"[135, 155]",7,7,OPTIMAL,0.17
5212,"[135, 161]",8,8,OPTIMAL,1.21
5216,"[135, 165]",6,6,OPTIMAL,0.04
5220,"[135, 169]",8,8,OPTIMAL,1.53
5224,"[135, 174]",6,6,OPTIMAL,0.04
5228,"[135, 178]",7,7,OPTIMAL,0.19
5232,"[135, 182]",8,8,OPTIMAL,1.08
5236,"[135, 186]",6,6,OPTIMAL,0.04
5240,"[135, 190]",7,7,OPTIMAL,0.18
5244,"[135, 226]",7,7,OPTIMAL,0.16
5248,"[135, 232]",6,6,OPTIMAL,0.04
5252,"[135, 238]",5,5,OPTIMAL,0.02
5256,"[135, 243]",5,5,OPTIMAL,0.03
5260,"[135, 249]",6,6,OPTIMAL,0.04
5264,"[136, 137]",4,4,OPTIMAL,0.01
5268,"[136, 143]",2,2,OPTIMAL,0.00
5272,"[136, 147]",5,5,OPTIMAL,0.03
5276,"[136, 153]",3,3,OPTIMAL,0.00
5280,"[136, 159]",4,4,OPTIMAL,0.01
5284,"[136, 163]",4,4,OPTIMAL,0.01
5288,"[136, 167]",4,4,OPTIMAL,0.01
5292,"[136, 172]",4,4,OPTIMAL,0.01
5296,"[136, 176]",3,3,OPTIMAL,0.00
5300,"[136, 180]",5,5,OPTIMAL,0.02
5304,"[136, 184]",3,3,OPTIMAL,0.00
5308,"[136, 188]",5,5,OPTIMAL,0.02
5312,"[136, 224]",3,3,OPTIMAL,0.01
5316,"[136, 230]",4,4,OPTIMAL,0.01
5320,"[136, 234]",3,3,OPTIMAL,0.00
5324,"[136, 241]",3,3,OPTIMAL,0.00
5328,"[136, 247]",2,2,OPTIMAL,0.00
5332,"[136, 251]",3,3,OPTIMAL,0.01
5336,"[137, 143]",5,5,OPTIMAL,0.02
5340,"[137, 152]",6,6,OPTIMAL,0.04
5344,"[137, 159]",6,6,OPTIMAL,0.04
5348,"[137, 164]",7,7,OPTIMAL,0.15
5352,"[137, 168]",5,5,OPTIMAL,0.02
5356,"[137, 174]",5,5,OPTIMAL,0.02
5360,"[137, 181]",6,6,OPTIMAL,0.03
5364,"[137, 185]",6,6,OPTIMAL,0.04
5368,"[137, 189]",7,7,OPTIMAL,0.18
5372,"[137, 225]",6,6,OPTIMAL,0.04
5376,"[137, 231]",7,7,OPTIMAL,0.15
5380,"[137, 238]",4,4,OPTIMAL,0.01
5384,"[137, 243]",5,5,OPTIMAL,0.02
5388,"[137, 249]",5,5,OPTIMAL,0.02
5392,"[138, 139]",4,4,OPTIMAL,0.01
5396,"[138, 143]",3,3,OPTIMAL,0.01
5400,"[138, 148]",7,7,OPTIMAL,0.25
5404,"[138, 153]",5,5,OPTIMAL,0.03
5408,"[138, 157]",6,6,OPTIMAL,0.04
5412,"[138, 161]",6,6,OPTIMAL,0.04
5416,"[138, 165]",5,5,OPTIMAL,0.02
5420,"[138, 169]",6,6,OPTIMAL,0.04
5424,"[138, 174]",4,4,OPTIMAL,0.01
5428,"[138, 178]",5,5,OPTIMAL,0.03
5432,"[138, 182]",7,7,OPTIMAL,0.19
5436,"[138, 186]",3,3,OPTIMAL,0.00
5440,"[138, 190]",5,5,OPTIMAL,0.03
5444,"[138, 194]",5,5,OPTIMAL,0.03
5448,"[138, 198]",5,5,OPTIMAL,0.03
5452,"[138, 202]",4,4,OPTIMAL,0.01
5456,"[138, 207]",2,2,OPTIMAL,0.00
5460,"[138, 211]",5,5,OPTIMAL,0.02
5464,"[138, 216]",5,5,OPTIMAL,0.02
5468,"[138, 220]",4,4,OPTIMAL,0.01
5472,"[138, 224]",4,4,OPTIMAL,0.01
5476,"[138, 228]",5,5,OPTIMAL,0.02
5480,"[138, 232]",6,6,OPTIMAL,0.05
5484,"[138, 236]",4,4,OPTIMAL,0.01
5488,"[138, 241]",4,4,OPTIMAL,0.01
5492,"[138, 245]",3,3,OPTIMAL,0.01
5496,"[138, 249]",6,6,OPTIMAL,0.09
5500,"[138, 253]",3,3,OPTIMAL,0.02
5504,"[139, 142]",6,6,OPTIMAL,0.08
5508,"[139, 149]",7,7,OPTIMAL,0.24
5512,"[139, 154]",6,6,OPTIMAL,0.05
5516,"[139, 159]",6,6,OPTIMAL,0.05
5520,"[139, 163]",5,5,OPTIMAL,0.02
5524,"[139, 167]",6,6,OPTIMAL,0.04
5528,"[139, 173]",6,6,OPTIMAL,0.05
5532,"[139, 178]",6,6,OPTIMAL,0.05
5536,"[139, 183]",7,7,OPTIMAL,0.30
5540,"[139, 187]",3,3,OPTIMAL,0.01
5544,"[139, 191]",4,4,OPTIMAL,0.01
5548,"[139, 196]",5,5,OPTIMAL,0.03
5552,"[139, 201]",7,7,OPTIMAL,0.20
5556,"[139, 207]",3,3,OPTIMAL,0.01
5560,"[139, 212]",6,6,OPTIMAL,0.04
5564,"[139, 219]",5,5,OPTIMAL,0.03
5568,"[139, 223]",4,4,OPTIMAL,0.01
5572,"[139, 227]",6,6,OPTIMAL,0.04
5576,"[139, 232]",6,6,OPTIMAL,0.04
5580,"[139, 237]",7,7,OPTIMAL,0.21
5584,"[139, 242]",5,5,OPTIMAL,0.03
5588,"[139, 246]",6,6,OPTIMAL,0.04
5592,"[139, 250]",4,4,OPTIMAL,0.01
5596,"[139, 254]",4,4,OPTIMAL,0.01
5600,"[142, 150]",7,7,OPTIMAL,0.12
5604,"[142, 159]",5,5,OPTIMAL,0.03
5608,"[142, 164]",6,6,OPTIMAL,0.04
5612,"[142, 169]",7,7,OPTIMAL,0.18
5616,"[142, 175]",4,4,OPTIMAL,0.01
5620,"[142, 179]",6,6,OPTIMAL,0.08
5624,"[142, 186]",5,5,OPTIMAL,0.04
5628,"[142, 190]",5,5,OPTIMAL,0.06
5632,"[142, 226]",6,6,OPTIMAL,0.05
5636,"[142, 235]",6,6,OPTIMAL,0.06
5640,"[142, 242]",6,6,OPTIMAL,0.06
5644,"[142, 248]",5,5,OPTIMAL,0.03
5648,"[142, 254]",5,5,OPTIMAL,0.04
5652,"[143, 150]",7,7,OPTIMAL,0.20
5656,"[143, 154]",5,5,OPTIMAL,0.02
5660,"[143, 160]",3,3,OPTIMAL,0.01
5664,"[143, 164]",6,6,OPTIMAL,0.04
5668,"[143, 168]",4,4,OPTIMAL,0.01
5672,"[143, 173]",6,6,OPTIMAL,0.04
5676,"[143, 177]",5,5,OPTIMAL,0.03
5680,"[143, 181]",5,5,OPTIMAL,0.03
5684,"[143, 185]",5,5,OPTIMAL,0.03
5688,"[143, 189]",6,6,OPTIMAL,0.05
5692,"[143, 225]",6,6,OPTIMAL,0.05
5696,"[143, 231]",6,6,OPTIMAL,0.04
5700,"[143, 235]",6,6,OPTIMAL,0.05
5704,"[143, 242]",4,4,OPTIMAL,0.01
5708,"[143, 248]",3,3,OPTIMAL,0.01
5712,"[143, 254]",4,4,OPTIMAL,0.01
5716,"[150, 154]",8,8,OPTIMAL,0.92
5720,"[150, 168]",7,7,OPTIMAL,0.17
5724,"[150, 173]",7,7,OPTIMAL,0.17
5728,"[150, 189]",9,9,OPTIMAL,5.95
5732,"[150, 233]",7,7,OPTIMAL,0.12
5736,"[150, 239]",7,7,OPTIMAL,0.21
5740,"[151, 154]",8,8,OPTIMAL,1.19
5744,"[151, 169]",8,8,OPTIMAL,1.53
5748,"[151, 190]",7,7,OPTIMAL,0.35
5752,"[151, 235]",7,7,OPTIMAL,0.29
5756,"[152, 153]",5,5,OPTIMAL,0.03
5760,"[152, 159]",5,5,OPTIMAL,0.04
5764,"[152, 163]",6,6,OPTIMAL,0.06
5768,"[152, 167]",6,6,OPTIMAL,0.06
5772,"[152, 172]",6,6,OPTIMAL,0.06
5776,"[152, 176]",5,5,OPTIMAL,0.03
5780,"[152, 180]",7,7,OPTIMAL,0.15
5784,"[152, 185]",7,7,OPTIMAL,0.20
5788,"[152, 189]",7,7,OPTIMAL,0.17
5792,"[152, 225]",6,6,OPTIMAL,0.04
5796,"[152, 235]",7,7,OPTIMAL,0.18
5800,"[152, 242]",5,5,OPTIMAL,0.02
5804,"[152, 248]",5,5,OPTIMAL,0.02
5808,"[152, 254]",5,5,OPTIMAL,0.03
5812,"[153, 159]",4,4,OPTIMAL,0.01
5816,"[153, 163]",6,6,OPTIMAL,0.03
5820,"[153, 167]",6,6,OPTIMAL,0.04
5824,"[153, 172]",6,6,OPTIMAL,0.04
5828,"[153, 176]",4,4,OPTIMAL,0.01
5832,"[153, 180]",6,6,OPTIMAL,0.03
5836,"[153, 184]",5,5,OPTIMAL,0.02
5840,"[153, 188]",6,6,OPTIMAL,0.03
5844,"[153, 224]",4,4,OPTIMAL,0.01
5848,"[153, 230]",5,5,OPTIMAL,0.02
5852,"[153, 234]",5,5,OPTIMAL,0.02
5856,"[153, 241]",4,4,OPTIMAL,0.01
5860,"[153, 247]",4,4,OPTIMAL,0.01
5864,"[153, 251]",4,4,OPTIMAL,0.01
5868,"[154, 157]",7,7,OPTIMAL,0.17
5872,"[154, 161]",7,7,OPTIMAL,0.13
5876,"[154, 165]",6,6,OPTIMAL,0.04
5880,"[154, 169]",7,7,OPTIMAL,0.20
5884,"[154, 174]",6,6,OPTIMAL,0.04
5888,"[154, 178]",6,6,OPTIMAL,0.04
5892,"[154, 182]",8,8,OPTIMAL,1.22
5896,"[154, 186]",4,4,OPTIMAL,0.01
5900,"[154, 190]",6,6,OPTIMAL,0.04
5904,"[154, 195]",6,6,OPTIMAL,0.04
5908,"[154, 199]",7,7,OPTIMAL,0.15
5912,"[154, 203]",7,7,OPTIMAL,0.15
5916,"[154, 208]",5,5,OPTIMAL,0.02
5920,"[154, 212]",7,7,OPTIMAL,0.17
5924,"[154, 216]",7,7,OPTIMAL,0.19
5928,"[154, 220]",5,5,OPTIMAL,0.02
5932,"[154, 224]",5,5,OPTIMAL,0.02
5936,"[154, 228]",7,7,OPTIMAL,0.15
5940,"[154, 232]",7,7,OPTIMAL,0.15
5944,"[154, 236]",5,5,OPTIMAL,0.02
5948,"[154, 241]",6,6,OPTIMAL,0.04
5952,"[154, 245]",5,5,OPTIMAL,0.03
5956,"[154, 249]",7,7,OPTIMAL,0.18
5960,"[154, 253]",5,5,OPTIMAL,0.03
5964,"[155, 158]",7,7,OPTIMAL,0.17
5968,"[155, 162]",6,6,OPTIMAL,0.04
5972,"[155, 166]",8,8,OPTIMAL,1.43
5976,"[155, 171]",6,6,OPTIMAL,0.04
5980,"[155, 175]",5,5,OPTIMAL,0.03
5984,"[155, 180]",7,7,OPTIMAL,0.16
5988,"[155, 185]",6,6,OPTIMAL,0.04
5992,"[155, 189]",7,7,OPTIMAL,0.15
5996,"[155, 193]",6,6,OPTIMAL,0.04
6000,"[155, 197]",6,6,OPTIMAL,0.03
6004,"[155, 201]",8,8,OPTIMAL,1.42
6008,"[155, 206]",5,5,OPTIMAL,0.03
6012,"[155, 213]",5,5,OPTIMAL,0.03
6016,"[155, 220]",5,5,OPTIMAL,0.03
6020,"[155, 224]",5,5,OPTIMAL,0.03
6024,"[155, 228]",5,5,OPTIMAL,0.03
6028,"[155, 232]",6,6,OPTIMAL,0.04
6032,"[155, 237]",6,6,OPTIMAL,0.05
6036,"[155, 242]",5,5,OPTIMAL,0.03
6040,"[155, 246]",6,6,OPTIMAL,0.04
6044,"[155, 250]",5,5,OPTIMAL,0.03
6048,"[155, 254]",5,5,OPTIMAL,0.03
6052,"[158, 162]",7,7,OPTIMAL,0.18
6056,"[158, 169]",8,8,OPTIMAL,1.17
6060,"[158, 179]",7,7,OPTIMAL,0.22
6064,"[158, 188]",7,7,OPTIMAL,0.17
6068,"[158, 225]",6,6,OPTIMAL,0.04
6072,"[158, 235]",6,6,OPTIMAL,0.04
6076,"[158, 242]",7,7,OPTIMAL,0.22
6080,"[158, 248]",7,7,OPTIMAL,0.21
6084,"[158, 254]",6,6,OPTIMAL,0.04
6088,"[159, 163]",7,7,OPTIMAL,0.20
6092,"[159, 167]",7,7,OPTIMAL,0.21
6096,"[159, 172]",6,6,OPTIMAL,0.04
6100,"[159, 176]",5,5,OPTIMAL,0.03
6104,"[159, 180]",7,7,OPTIMAL,0.19
6108,"[159, 184]",6,6,OPTIMAL,0.05
6112,"[159, 188]",7,7,OPTIMAL,0.20
6116,"[159, 224]",4,4,OPTIMAL,0.01
6120,"[159, 230]",6,6,OPTIMAL,0.07
6124,"[159, 234]",5,5,OPTIMAL,0.04
6128,"[159, 241]",5,5,OPTIMAL,0.04
6132,"[159, 247]",5,5,OPTIMAL,0.05
6136,"[159, 251]",5,5,OPTIMAL,0.06
6140,"[168, 172]",4,4,OPTIMAL,0.02
6144,"[168, 188]",5,5,OPTIMAL,0.04
6148,"[168, 192]",3,3,OPTIMAL,0.01
6152,"[168, 196]",4,4,OPTIMAL,0.01
6156,"[168, 200]",4,4,OPTIMAL,0.01
6160,"[168, 205]",4,4,OPTIMAL,0.01
6164,"[168, 213]",4,4,OPTIMAL,0.01
6168,"[168, 217]",6,6,OPTIMAL,0.07
6172,"[168, 221]",3,3,OPTIMAL,0.01
6176,"[168, 233]",6,6,OPTIMAL,0.07
6180,"[168, 237]",5,5,OPTIMAL,0.05
6184,"[168, 253]",3,3,OPTIMAL,0.01
6188,"[169, 173]",6,6,OPTIMAL,0.07
6192,"[169, 189]",7,7,OPTIMAL,0.18
6196,"[169, 193]",6,6,OPTIMAL,0.04
6200,"[169, 197]",7,7,OPTIMAL,0.14
6204,"[169, 201]",7,7,OPTIMAL,0.19
6208,"[169, 206]",5,5,OPTIMAL,0.03
6212,"[169, 214]",6,6,OPTIMAL,0.04
6216,"[169, 218]",7,7,OPTIMAL,0.17
6220,"[169, 222]",5,5,OPTIMAL,0.03
6224,"[169, 234]",6,6,OPTIMAL,0.04
6228,"[169, 238]",5,5,OPTIMAL,0.03
6232,"[169, 254]",4,4,OPTIMAL,0.01
6236,"[171, 175]",3,3,OPTIMAL,0.01
6240,"[171, 191]",4,4,OPTIMAL,0.01
6244,"[171, 195]",4,4,OPTIMAL,0.01
6248,"[171, 199]",5,5,OPTIMAL,0.03
6252,"[171, 203]",5,5,OPTIMAL,0.03
6256,"[171, 212]",4,4,OPTIMAL,0.01
6260,"[171, 216]",5,5,OPTIMAL,0.03
6264,"[171, 220]",3,3,OPTIMAL,0.01
6268,"[171, 232]",5,5,OPTIMAL,0.03
6272,"[171, 236]",4,4,OPTIMAL,0.01
6276,"[171, 252]",2,2,OPTIMAL,0.01
6280,"[172, 174]",4,4,OPTIMAL,0.01
6284,"[172, 179]",4,4,OPTIMAL,0.01
6288,"[172, 186]",5,5,OPTIMAL,0.03
6292,"[172, 190]",6,6,OPTIMAL,0.05
6296,"[172, 195]",5,5,OPTIMAL,0.02
6300,"[172, 199]",6,6,OPTIMAL,0.04
6304,"[172, 205]",5,5,OPTIMAL,0.03
