line_idx,tts,k_theirs,k_opt,verdict,t_sec
2174,"[25, 250]",5,5,OPTIMAL,0.11
2178,"[26, 29]",6,6,OPTIMAL,0.14
2182,"[26, 33]",5,5,OPTIMAL,0.09
2186,"[26, 37]",6,6,OPTIMAL,0.14
2190,"[26, 42]",6,6,OPTIMAL,0.17
2194,"[26, 47]",5,5,OPTIMAL,0.11
2198,"[26, 51]",5,4,SUBOPTIMAL,0.15
2202,"[26, 55]",5,5,OPTIMAL,0.09
2206,"[26, 59]",5,5,OPTIMAL,0.08
2210,"[26, 63]",5,5,OPTIMAL,0.07
2214,"[26, 67]",7,7,OPTIMAL,0.48
2218,"[26, 71]",6,6,OPTIMAL,0.13
2222,"[26, 76]",5,5,OPTIMAL,0.08
2226,"[26, 81]",6,6,OPTIMAL,0.11
2230,"[26, 85]",5,4,SUBOPTIMAL,0.12
2234,"[26, 89]",8,8,OPTIMAL,2.94
2238,"[26, 94]",6,6,OPTIMAL,0.17
2242,"[26, 98]",7,7,OPTIMAL,1.29
2246,"[26, 102]",6,6,OPTIMAL,0.14
2250,"[26, 109]",7,7,OPTIMAL,0.61
2254,"[26, 114]",6,6,OPTIMAL,0.14
2258,"[26, 118]",7,7,OPTIMAL,0.54
2262,"[26, 123]",6,6,OPTIMAL,0.13
2266,"[26, 127]",5,5,OPTIMAL,0.27
2270,"[26, 131]",6,6,OPTIMAL,0.15
2274,"[26, 136]",5,5,OPTIMAL,0.14
2278,"[26, 140]",5,5,OPTIMAL,0.09
2282,"[26, 145]",7,7,OPTIMAL,0.45
2286,"[26, 150]",7,7,OPTIMAL,0.22
2290,"[26, 156]",6,6,OPTIMAL,0.13
2294,"[26, 160]",4,4,OPTIMAL,0.04
2298,"[26, 165]",5,5,OPTIMAL,0.04
2302,"[26, 169]",7,7,OPTIMAL,0.49
2306,"[26, 174]",6,6,OPTIMAL,0.20
2310,"[26, 179]",5,5,OPTIMAL,0.14
2314,"[26, 184]",6,6,OPTIMAL,0.17
2318,"[26, 188]",7,7,OPTIMAL,0.72
2322,"[26, 192]",5,5,OPTIMAL,0.17
2326,"[26, 196]",5,5,OPTIMAL,0.09
2330,"[26, 200]",5,5,OPTIMAL,0.07
2334,"[26, 205]",5,5,OPTIMAL,0.08
2338,"[26, 209]",6,6,OPTIMAL,0.13
2342,"[26, 214]",7,7,OPTIMAL,0.53
2346,"[26, 219]",7,7,OPTIMAL,0.27
2350,"[26, 223]",5,5,OPTIMAL,0.06
2354,"[26, 228]",5,5,OPTIMAL,0.05
2358,"[26, 232]",6,6,OPTIMAL,0.13
2362,"[26, 236]",5,5,OPTIMAL,0.07
2366,"[26, 241]",5,5,OPTIMAL,0.07
2370,"[26, 245]",4,4,OPTIMAL,0.04
2374,"[26, 249]",7,7,OPTIMAL,0.52
2378,"[26, 253]",5,5,OPTIMAL,0.10
2382,"[27, 31]",4,4,OPTIMAL,0.04
2386,"[27, 35]",5,5,OPTIMAL,0.15
2390,"[27, 42]",5,5,OPTIMAL,0.13
2394,"[27, 47]",5,5,OPTIMAL,0.11
2398,"[27, 51]",3,3,OPTIMAL,0.04
2402,"[27, 56]",6,6,OPTIMAL,0.15
2406,"[27, 61]",6,6,OPTIMAL,0.17
2410,"[27, 65]",7,7,OPTIMAL,0.76
2414,"[27, 69]",5,5,OPTIMAL,0.14
2418,"[27, 75]",6,6,OPTIMAL,0.14
2422,"[27, 79]",4,4,OPTIMAL,0.04
2426,"[27, 84]",5,5,OPTIMAL,0.11
2430,"[27, 89]",7,7,OPTIMAL,0.60
2434,"[27, 94]",6,6,OPTIMAL,0.16
2438,"[27, 99]",7,7,OPTIMAL,0.54
2442,"[27, 105]",8,8,OPTIMAL,4.03
2446,"[27, 111]",6,6,OPTIMAL,0.16
2450,"[27, 115]",5,5,OPTIMAL,0.10
2454,"[27, 120]",7,7,OPTIMAL,0.46
2458,"[27, 125]",7,7,OPTIMAL,0.70
2462,"[27, 129]",7,7,OPTIMAL,0.49
2466,"[27, 133]",6,6,OPTIMAL,0.14
2470,"[27, 138]",5,5,OPTIMAL,0.09
2474,"[27, 143]",5,5,OPTIMAL,0.08
2478,"[27, 149]",7,7,OPTIMAL,0.38
2482,"[27, 155]",5,5,OPTIMAL,0.07
2486,"[27, 160]",3,3,OPTIMAL,0.02
2490,"[27, 165]",5,5,OPTIMAL,0.05
2494,"[27, 171]",5,5,OPTIMAL,0.10
2498,"[27, 176]",4,4,OPTIMAL,0.07
2502,"[27, 180]",6,6,OPTIMAL,0.10
2506,"[27, 186]",5,5,OPTIMAL,0.08
2510,"[27, 190]",7,7,OPTIMAL,0.62
2514,"[27, 194]",6,6,OPTIMAL,0.10
2518,"[27, 199]",6,6,OPTIMAL,0.09
2522,"[27, 205]",5,5,OPTIMAL,0.06
2526,"[27, 210]",7,7,OPTIMAL,0.37
2530,"[27, 215]",6,6,OPTIMAL,0.11
2534,"[27, 221]",4,4,OPTIMAL,0.02
2538,"[27, 225]",6,6,OPTIMAL,0.09
2542,"[27, 230]",5,5,OPTIMAL,0.07
2546,"[27, 235]",6,6,OPTIMAL,0.10
2550,"[27, 239]",4,4,OPTIMAL,0.02
2554,"[27, 244]",4,4,OPTIMAL,0.02
2558,"[27, 248]",5,5,OPTIMAL,0.07
2562,"[27, 252]",4,4,OPTIMAL,0.03
2566,"[30, 32]",5,5,OPTIMAL,0.07
2570,"[30, 36]",8,8,OPTIMAL,4.05
2574,"[30, 40]",7,7,OPTIMAL,0.48
2578,"[30, 44]",7,7,OPTIMAL,0.40
2582,"[30, 48]",5,5,OPTIMAL,0.09
2586,"[30, 52]",7,7,OPTIMAL,0.38
2590,"[30, 56]",8,8,OPTIMAL,4.47
2594,"[30, 60]",6,6,OPTIMAL,0.08
2598,"[30, 96]",6,6,OPTIMAL,0.09
2602,"[30, 102]",6,6,OPTIMAL,0.08
2606,"[30, 106]",8,8,OPTIMAL,244.48
2610,"[30, 112]",6,6,OPTIMAL,0.08
2614,"[30, 118]",6,6,OPTIMAL,0.08
2618,"[30, 122]",8,8,OPTIMAL,4.17
2622,"[30, 128]",6,6,OPTIMAL,0.10
2626,"[30, 134]",8,8,OPTIMAL,2.42
2630,"[30, 138]",6,6,OPTIMAL,0.13
2634,"[30, 144]",7,7,OPTIMAL,0.38
2638,"[30, 150]",8,8,OPTIMAL,1.81
2642,"[30, 154]",7,7,OPTIMAL,0.35
2646,"[30, 160]",5,5,OPTIMAL,0.07
2650,"[30, 164]",7,7,OPTIMAL,0.37
2654,"[30, 168]",6,6,OPTIMAL,0.09
2658,"[30, 173]",7,7,OPTIMAL,0.57
2662,"[30, 177]",6,6,OPTIMAL,0.11
2666,"[30, 181]",7,7,OPTIMAL,0.75
2670,"[30, 185]",7,7,OPTIMAL,0.69
2674,"[30, 189]",8,8,OPTIMAL,4.15
2678,"[30, 225]",4,4,OPTIMAL,0.03
2682,"[30, 231]",7,7,OPTIMAL,0.36
2686,"[30, 235]",5,5,OPTIMAL,0.17
2690,"[30, 242]",6,6,OPTIMAL,0.12
2694,"[30, 248]",6,6,OPTIMAL,0.13
2698,"[30, 254]",4,4,OPTIMAL,0.08
2702,"[31, 35]",4,4,OPTIMAL,0.04
2706,"[31, 39]",5,5,OPTIMAL,0.12
2710,"[31, 43]",6,6,OPTIMAL,1.12
2714,"[31, 47]",4,4,OPTIMAL,0.04
2718,"[31, 51]",2,2,OPTIMAL,0.02
2722,"[31, 55]",4,4,OPTIMAL,0.03
2726,"[31, 59]",4,4,OPTIMAL,0.03
2730,"[31, 63]",3,3,OPTIMAL,0.03
2734,"[31, 99]",5,5,OPTIMAL,0.09
2738,"[31, 105]",7,7,OPTIMAL,0.53
2742,"[31, 112]",4,4,OPTIMAL,0.03
2746,"[31, 118]",5,5,OPTIMAL,0.07
2750,"[31, 122]",6,6,OPTIMAL,0.11
2754,"[31, 128]",4,4,OPTIMAL,0.03
2758,"[31, 134]",7,7,OPTIMAL,0.57
2762,"[31, 138]",4,4,OPTIMAL,0.09
2766,"[31, 144]",5,5,OPTIMAL,0.16
2770,"[31, 151]",6,6,OPTIMAL,0.17
2774,"[31, 155]",5,5,OPTIMAL,0.50
2778,"[31, 161]",5,5,OPTIMAL,0.09
2782,"[31, 165]",5,5,OPTIMAL,0.38
2786,"[31, 169]",6,6,OPTIMAL,0.26
2790,"[31, 174]",4,4,OPTIMAL,0.03
2794,"[31, 178]",6,6,OPTIMAL,0.13
2798,"[31, 182]",7,7,OPTIMAL,0.56
2802,"[31, 186]",4,4,OPTIMAL,0.04
2806,"[31, 190]",5,5,OPTIMAL,0.08
2810,"[31, 226]",4,4,OPTIMAL,0.03
2814,"[31, 232]",4,4,OPTIMAL,0.03
2818,"[31, 238]",2,2,OPTIMAL,0.02
2822,"[31, 243]",3,3,OPTIMAL,0.02
2826,"[31, 249]",5,5,OPTIMAL,0.08
2830,"[40, 41]",6,6,OPTIMAL,0.10
2834,"[40, 45]",5,5,OPTIMAL,0.09
2838,"[40, 61]",5,5,OPTIMAL,0.07
2842,"[40, 65]",5,5,OPTIMAL,0.22
2846,"[40, 69]",5,5,OPTIMAL,0.43
2850,"[40, 73]",7,7,OPTIMAL,0.81
2854,"[40, 77]",6,6,OPTIMAL,0.20
2858,"[40, 85]",4,4,OPTIMAL,0.04
2862,"[40, 89]",7,7,OPTIMAL,0.53
2866,"[40, 93]",5,5,OPTIMAL,0.07
2870,"[40, 105]",6,6,OPTIMAL,0.15
2874,"[40, 109]",6,6,OPTIMAL,0.15
2878,"[40, 125]",5,5,OPTIMAL,0.07
2882,"[40, 129]",6,6,OPTIMAL,0.10
2886,"[40, 133]",6,6,OPTIMAL,0.09
2890,"[40, 137]",7,7,OPTIMAL,0.41
2894,"[40, 141]",7,7,OPTIMAL,0.56
2898,"[40, 149]",6,6,OPTIMAL,0.65
2902,"[40, 153]",7,7,OPTIMAL,0.75
2906,"[40, 157]",7,7,OPTIMAL,0.42
2910,"[40, 169]",6,6,OPTIMAL,0.12
2914,"[40, 174]",5,5,OPTIMAL,0.07
2918,"[40, 190]",5,5,OPTIMAL,0.07
2922,"[40, 194]",5,5,OPTIMAL,0.07
2926,"[40, 198]",5,5,OPTIMAL,0.08
2930,"[40, 202]",6,6,OPTIMAL,0.12
2934,"[40, 207]",4,4,OPTIMAL,0.03
2938,"[40, 215]",4,4,OPTIMAL,0.04
2942,"[40, 219]",7,7,OPTIMAL,0.60
2946,"[40, 223]",5,5,OPTIMAL,0.42
2950,"[40, 235]",5,5,OPTIMAL,0.25
2954,"[40, 239]",5,5,OPTIMAL,0.44
2958,"[41, 42]",6,6,OPTIMAL,0.25
2962,"[41, 47]",6,6,OPTIMAL,0.11
2966,"[41, 64]",7,7,OPTIMAL,0.49
2970,"[41, 69]",7,7,OPTIMAL,1.03
2974,"[41, 76]",7,7,OPTIMAL,0.52
2978,"[41, 86]",6,6,OPTIMAL,0.13
2982,"[41, 94]",7,7,OPTIMAL,0.48
2986,"[41, 108]",8,8,OPTIMAL,2.81
2990,"[41, 125]",6,6,OPTIMAL,0.09
2994,"[41, 131]",7,7,OPTIMAL,0.34
2998,"[41, 136]",7,7,OPTIMAL,0.91
3002,"[41, 149]",8,8,OPTIMAL,2.54
3006,"[41, 156]",8,8,OPTIMAL,2.76
3010,"[41, 171]",6,6,OPTIMAL,0.09
3014,"[41, 189]",8,8,OPTIMAL,600.61
3018,"[41, 194]",6,6,OPTIMAL,0.03
3022,"[41, 199]",7,7,OPTIMAL,0.15
3026,"[41, 212]",6,6,OPTIMAL,0.04
3030,"[41, 217]",7,7,OPTIMAL,0.16
3034,"[41, 222]",6,6,OPTIMAL,0.04
3038,"[41, 235]",7,7,OPTIMAL,0.14
3042,"[41, 252]",6,6,OPTIMAL,0.04
3046,"[42, 44]",5,5,OPTIMAL,0.02
3050,"[42, 60]",4,4,OPTIMAL,0.01
3054,"[42, 64]",3,3,OPTIMAL,0.00
3058,"[42, 68]",3,3,OPTIMAL,0.00
3062,"[42, 72]",5,5,OPTIMAL,0.02
3066,"[42, 76]",4,4,OPTIMAL,0.01
3070,"[42, 84]",4,4,OPTIMAL,0.01
3074,"[42, 88]",5,5,OPTIMAL,0.02
3078,"[42, 92]",5,5,OPTIMAL,0.02
3082,"[42, 104]",6,6,OPTIMAL,0.04
3086,"[42, 108]",5,5,OPTIMAL,0.02
3090,"[42, 125]",5,5,OPTIMAL,0.02
3094,"[42, 129]",5,5,OPTIMAL,0.02
3098,"[42, 133]",4,4,OPTIMAL,0.01
3102,"[42, 138]",4,4,OPTIMAL,0.01
3106,"[42, 142]",6,6,OPTIMAL,0.04
3110,"[42, 150]",7,7,OPTIMAL,0.15
3114,"[42, 154]",6,6,OPTIMAL,0.04
3118,"[42, 158]",7,7,OPTIMAL,0.27
3122,"[42, 171]",4,4,OPTIMAL,0.01
3126,"[42, 175]",3,3,OPTIMAL,0.00
3130,"[42, 191]",3,3,OPTIMAL,0.00
3134,"[42, 195]",4,4,OPTIMAL,0.01
3138,"[42, 199]",5,5,OPTIMAL,0.02
3142,"[42, 203]",5,5,OPTIMAL,0.02
3146,"[42, 212]",4,4,OPTIMAL,0.01
3150,"[42, 216]",5,5,OPTIMAL,0.02
3154,"[42, 220]",4,4,OPTIMAL,0.01
3158,"[42, 232]",5,5,OPTIMAL,0.02
3162,"[42, 236]",4,4,OPTIMAL,0.01
3166,"[42, 252]",3,3,OPTIMAL,0.00
3170,"[43, 46]",6,6,OPTIMAL,0.04
3174,"[43, 64]",5,5,OPTIMAL,0.02
3178,"[43, 69]",6,6,OPTIMAL,0.04
3182,"[43, 76]",6,6,OPTIMAL,0.04
3186,"[43, 84]",4,4,OPTIMAL,0.01
3190,"[43, 89]",7,7,OPTIMAL,0.15
3194,"[43, 93]",6,6,OPTIMAL,0.04
3198,"[43, 107]",6,6,OPTIMAL,0.03
3202,"[43, 126]",6,6,OPTIMAL,0.03
3206,"[43, 130]",6,6,OPTIMAL,0.03
3210,"[43, 138]",6,6,OPTIMAL,0.04
3214,"[43, 142]",6,6,OPTIMAL,0.03
3218,"[43, 150]",7,7,OPTIMAL,0.08
3222,"[43, 156]",6,6,OPTIMAL,0.03
3226,"[43, 171]",4,4,OPTIMAL,0.01
3230,"[43, 189]",7,7,OPTIMAL,0.16
3234,"[43, 195]",5,5,OPTIMAL,0.02
3238,"[43, 200]",6,6,OPTIMAL,0.04
3242,"[43, 206]",5,5,OPTIMAL,0.02
3246,"[43, 214]",6,6,OPTIMAL,0.03
3250,"[43, 219]",6,6,OPTIMAL,0.03
3254,"[43, 223]",5,5,OPTIMAL,0.02
3258,"[43, 236]",6,6,OPTIMAL,0.04
3262,"[43, 252]",4,4,OPTIMAL,0.01
3266,"[44, 46]",5,5,OPTIMAL,0.02
3270,"[44, 50]",6,6,OPTIMAL,0.03
3274,"[44, 55]",6,6,OPTIMAL,0.04
3278,"[44, 59]",6,6,OPTIMAL,0.04
3282,"[44, 63]",4,4,OPTIMAL,0.01
3286,"[44, 67]",7,7,OPTIMAL,0.15
3290,"[44, 71]",6,6,OPTIMAL,0.03
3294,"[44, 76]",5,5,OPTIMAL,0.02
3298,"[44, 81]",5,5,OPTIMAL,0.02
3302,"[44, 85]",5,4,SUBOPTIMAL,0.03
3306,"[44, 89]",7,7,OPTIMAL,0.13
3310,"[44, 93]",5,5,OPTIMAL,0.02
3314,"[44, 98]",7,7,OPTIMAL,0.07
3318,"[44, 103]",7,7,OPTIMAL,0.15
3322,"[44, 108]",6,6,OPTIMAL,0.04
3326,"[44, 112]",5,5,OPTIMAL,0.02
3330,"[44, 118]",6,6,OPTIMAL,0.04
3334,"[44, 122]",7,7,OPTIMAL,0.14
3338,"[44, 126]",7,7,OPTIMAL,0.12
3342,"[44, 130]",5,5,OPTIMAL,0.02
3346,"[44, 134]",7,7,OPTIMAL,0.13
3350,"[44, 138]",5,5,OPTIMAL,0.02
3354,"[44, 144]",6,6,OPTIMAL,0.03
3358,"[44, 149]",7,7,OPTIMAL,0.13
3362,"[44, 153]",6,6,OPTIMAL,0.03
3366,"[44, 159]",7,7,OPTIMAL,0.16
3370,"[44, 163]",6,6,OPTIMAL,0.03
3374,"[44, 167]",7,7,OPTIMAL,0.13
3378,"[44, 172]",5,5,OPTIMAL,0.02
3382,"[44, 176]",6,6,OPTIMAL,0.04
3386,"[44, 181]",6,6,OPTIMAL,0.03
3390,"[44, 186]",5,5,OPTIMAL,0.02
3394,"[44, 190]",6,6,OPTIMAL,0.04
3398,"[44, 194]",6,6,OPTIMAL,0.03
3402,"[44, 198]",7,7,OPTIMAL,0.15
3406,"[44, 203]",6,6,OPTIMAL,0.03
3410,"[44, 208]",4,4,OPTIMAL,0.01
3414,"[44, 213]",5,5,OPTIMAL,0.02
3418,"[44, 217]",6,6,OPTIMAL,0.03
3422,"[44, 222]",7,7,OPTIMAL,0.15
3426,"[44, 226]",6,6,OPTIMAL,0.05
3430,"[44, 230]",7,7,OPTIMAL,0.17
3434,"[44, 235]",6,6,OPTIMAL,0.03
3438,"[44, 239]",5,5,OPTIMAL,0.02
3442,"[44, 244]",6,6,OPTIMAL,0.04
3446,"[44, 248]",6,6,OPTIMAL,0.04
3450,"[44, 252]",4,4,OPTIMAL,0.01
3454,"[45, 47]",4,4,OPTIMAL,0.01
3458,"[45, 51]",4,4,OPTIMAL,0.01
3462,"[45, 55]",6,6,OPTIMAL,0.04
3466,"[45, 59]",6,6,OPTIMAL,0.04
3470,"[45, 63]",5,5,OPTIMAL,0.02
3474,"[45, 67]",8,8,OPTIMAL,1.07
3478,"[45, 71]",7,7,OPTIMAL,0.15
3482,"[45, 75]",8,8,OPTIMAL,1.31
3486,"[45, 79]",6,6,OPTIMAL,0.04
3490,"[45, 83]",7,7,OPTIMAL,0.16
3494,"[45, 87]",5,5,OPTIMAL,0.02
3498,"[45, 91]",8,8,OPTIMAL,1.22
3502,"[45, 95]",5,5,OPTIMAL,0.02
3506,"[45, 99]",8,8,OPTIMAL,1.03
3510,"[45, 103]",7,7,OPTIMAL,0.14
3514,"[45, 107]",8,8,OPTIMAL,0.87
3518,"[45, 111]",6,6,OPTIMAL,0.04
3522,"[45, 115]",6,6,OPTIMAL,0.04
3526,"[45, 119]",5,5,OPTIMAL,0.02
3530,"[45, 123]",7,7,OPTIMAL,0.17
3534,"[45, 127]",5,5,OPTIMAL,0.02
3538,"[45, 131]",7,7,OPTIMAL,0.17
3542,"[45, 135]",7,7,OPTIMAL,0.16
3546,"[45, 139]",7,7,OPTIMAL,0.13
3550,"[45, 143]",6,6,OPTIMAL,0.03
3554,"[45, 147]",7,7,OPTIMAL,0.10
3558,"[45, 151]",8,8,OPTIMAL,1.02
3562,"[45, 155]",6,6,OPTIMAL,0.03
3566,"[45, 159]",7,7,OPTIMAL,0.15
3570,"[45, 163]",7,7,OPTIMAL,0.18
3574,"[45, 167]",7,7,OPTIMAL,0.14
3578,"[45, 172]",7,7,OPTIMAL,0.16
3582,"[45, 176]",6,6,OPTIMAL,0.05
3586,"[45, 180]",8,8,OPTIMAL,1.49
3590,"[45, 184]",7,7,OPTIMAL,0.14
3594,"[45, 188]",8,8,OPTIMAL,1.31
3598,"[45, 192]",5,5,OPTIMAL,0.04
3602,"[45, 196]",6,6,OPTIMAL,0.05
3606,"[45, 200]",6,6,OPTIMAL,0.05
3610,"[45, 205]",5,5,OPTIMAL,0.05
3614,"[45, 209]",6,6,OPTIMAL,0.04
3618,"[45, 213]",5,5,OPTIMAL,0.02
3622,"[45, 217]",7,7,OPTIMAL,0.16
3626,"[45, 221]",4,4,OPTIMAL,0.01
3630,"[45, 225]",7,7,OPTIMAL,0.18
3634,"[45, 229]",7,7,OPTIMAL,0.16
3638,"[45, 233]",8,8,OPTIMAL,1.06
3642,"[45, 237]",5,5,OPTIMAL,0.03
3646,"[45, 242]",4,4,OPTIMAL,0.01
3650,"[45, 246]",6,6,OPTIMAL,0.04
3654,"[45, 250]",5,5,OPTIMAL,0.03
3658,"[45, 254]",5,5,OPTIMAL,0.02
3662,"[46, 50]",5,5,OPTIMAL,0.02
3666,"[46, 56]",6,6,OPTIMAL,0.03
3670,"[46, 60]",5,5,OPTIMAL,0.01
3674,"[46, 64]",4,4,OPTIMAL,0.01
3678,"[46, 68]",4,4,OPTIMAL,0.01
3682,"[46, 72]",7,7,OPTIMAL,0.17
3686,"[46, 77]",6,6,OPTIMAL,0.03
3690,"[46, 81]",4,4,OPTIMAL,0.01
3694,"[46, 86]",7,7,OPTIMAL,0.15
3698,"[46, 90]",6,6,OPTIMAL,0.03
3702,"[46, 95]",4,4,OPTIMAL,0.01
3706,"[46, 101]",7,7,OPTIMAL,0.14
3710,"[46, 106]",6,6,OPTIMAL,0.04
3714,"[46, 112]",5,5,OPTIMAL,0.02
3718,"[46, 117]",5,5,OPTIMAL,0.02
3722,"[46, 123]",6,6,OPTIMAL,0.03
3726,"[46, 128]",4,4,OPTIMAL,0.01
3730,"[46, 133]",6,6,OPTIMAL,0.03
3734,"[46, 139]",6,6,OPTIMAL,0.03
3738,"[46, 144]",6,6,OPTIMAL,0.04
3742,"[46, 150]",8,8,OPTIMAL,1.11
3746,"[46, 156]",7,7,OPTIMAL,0.17
3750,"[46, 161]",6,6,OPTIMAL,0.04
3754,"[46, 166]",6,6,OPTIMAL,0.04
3758,"[46, 171]",5,5,OPTIMAL,0.03
3762,"[46, 176]",5,5,OPTIMAL,0.02
3766,"[46, 180]",7,7,OPTIMAL,0.15
3770,"[46, 185]",6,6,OPTIMAL,0.05
3774,"[46, 189]",7,7,OPTIMAL,0.20
3778,"[46, 193]",5,5,OPTIMAL,0.04
3782,"[46, 197]",5,5,OPTIMAL,0.03
3786,"[46, 201]",7,7,OPTIMAL,0.26
3790,"[46, 208]",4,4,OPTIMAL,0.03
3794,"[46, 212]",6,6,OPTIMAL,0.09
3798,"[46, 218]",6,6,OPTIMAL,0.07
3802,"[46, 222]",6,6,OPTIMAL,0.05
3806,"[46, 226]",5,5,OPTIMAL,0.03
3810,"[46, 231]",7,7,OPTIMAL,0.24
3814,"[46, 236]",5,5,OPTIMAL,0.02
3818,"[46, 241]",4,4,OPTIMAL,0.01
3822,"[46, 245]",4,4,OPTIMAL,0.01
3826,"[46, 249]",6,6,OPTIMAL,0.04
3830,"[46, 253]",4,4,OPTIMAL,0.01
3834,"[47, 50]",4,4,OPTIMAL,0.01
3838,"[47, 54]",6,6,OPTIMAL,0.04
3842,"[47, 58]",5,5,OPTIMAL,0.03
3846,"[47, 62]",6,6,OPTIMAL,0.04
3850,"[47, 66]",6,6,OPTIMAL,0.04
3854,"[47, 70]",5,5,OPTIMAL,0.02
3858,"[47, 74]",6,6,OPTIMAL,0.04
3862,"[47, 78]",5,5,OPTIMAL,0.03
3866,"[47, 82]",5,5,OPTIMAL,0.03
3870,"[47, 86]",6,6,OPTIMAL,0.05
3874,"[47, 90]",5,5,OPTIMAL,0.02
3878,"[47, 94]",6,6,OPTIMAL,0.04
3882,"[47, 99]",5,5,OPTIMAL,0.02
3886,"[47, 103]",5,5,OPTIMAL,0.02
3890,"[47, 108]",5,5,OPTIMAL,0.02
3894,"[47, 113]",6,6,OPTIMAL,0.04
3898,"[47, 117]",4,4,OPTIMAL,0.01
3902,"[47, 121]",7,7,OPTIMAL,0.23
3906,"[47, 125]",5,5,OPTIMAL,0.04
3910,"[47, 129]",6,6,OPTIMAL,0.06
3914,"[47, 133]",5,5,OPTIMAL,0.03
3918,"[47, 137]",5,5,OPTIMAL,0.04
3922,"[47, 141]",4,4,OPTIMAL,0.01
3926,"[47, 145]",5,5,OPTIMAL,0.04
3930,"[47, 150]",7,7,OPTIMAL,0.17
3934,"[47, 155]",5,5,OPTIMAL,0.03
3938,"[47, 160]",3,3,OPTIMAL,0.01
3942,"[47, 164]",6,6,OPTIMAL,0.07
3946,"[47, 168]",4,4,OPTIMAL,0.01
3950,"[47, 173]",5,5,OPTIMAL,0.03
3954,"[47, 177]",5,5,OPTIMAL,0.02
3958,"[47, 181]",6,6,OPTIMAL,0.04
3962,"[47, 185]",5,5,OPTIMAL,0.02
3966,"[47, 189]",6,6,OPTIMAL,0.04
3970,"[47, 193]",6,6,OPTIMAL,0.04
3974,"[47, 197]",5,5,OPTIMAL,0.02
3978,"[47, 201]",6,6,OPTIMAL,0.04
3982,"[47, 206]",4,4,OPTIMAL,0.01
3986,"[47, 210]",4,4,OPTIMAL,0.01
3990,"[47, 214]",6,6,OPTIMAL,0.04
3994,"[47, 218]",4,4,OPTIMAL,0.01
3998,"[47, 222]",5,5,OPTIMAL,0.02
4002,"[47, 226]",4,4,OPTIMAL,0.01
4006,"[47, 230]",5,5,OPTIMAL,0.02
4010,"[47, 234]",4,4,OPTIMAL,0.01
4014,"[47, 238]",3,3,OPTIMAL,0.00
4018,"[47, 243]",3,3,OPTIMAL,0.00
4022,"[47, 247]",4,4,OPTIMAL,0.01
4026,"[47, 251]",4,4,OPTIMAL,0.01
4030,"[60, 61]",5,5,OPTIMAL,0.02
4034,"[60, 65]",4,4,OPTIMAL,0.01
4038,"[60, 69]",4,4,OPTIMAL,0.01
4042,"[60, 73]",6,6,OPTIMAL,0.03
4046,"[60, 77]",5,5,OPTIMAL,0.02
4050,"[60, 85]",3,3,OPTIMAL,0.00
4054,"[60, 89]",6,6,OPTIMAL,0.03
4058,"[60, 93]",4,4,OPTIMAL,0.01
4062,"[60, 105]",6,6,OPTIMAL,0.03
4066,"[60, 109]",6,6,OPTIMAL,0.04
4070,"[60, 125]",4,4,OPTIMAL,0.01
4074,"[60, 129]",6,6,OPTIMAL,0.04
4078,"[60, 133]",6,6,OPTIMAL,0.03
4082,"[60, 137]",6,6,OPTIMAL,0.04
4086,"[60, 141]",6,6,OPTIMAL,0.03
4090,"[60, 149]",6,6,OPTIMAL,0.03
4094,"[60, 153]",6,6,OPTIMAL,0.03
4098,"[60, 157]",6,6,OPTIMAL,0.03
4102,"[60, 169]",6,6,OPTIMAL,0.03
4106,"[60, 174]",4,4,OPTIMAL,0.01
4110,"[60, 190]",4,4,OPTIMAL,0.01
4114,"[60, 194]",5,5,OPTIMAL,0.02
4118,"[60, 198]",6,6,OPTIMAL,0.03
4122,"[60, 202]",5,5,OPTIMAL,0.02
4126,"[60, 207]",3,3,OPTIMAL,0.00
4130,"[60, 215]",4,4,OPTIMAL,0.01
4134,"[60, 219]",6,6,OPTIMAL,0.03
4138,"[60, 223]",4,4,OPTIMAL,0.01
4142,"[60, 235]",4,4,OPTIMAL,0.02
4146,"[60, 239]",4,4,OPTIMAL,0.01
4150,"[61, 62]",6,6,OPTIMAL,0.03
4154,"[61, 66]",6,6,OPTIMAL,0.03
4158,"[61, 72]",7,7,OPTIMAL,0.19
4162,"[61, 77]",6,6,OPTIMAL,0.05
4166,"[61, 85]",5,4,SUBOPTIMAL,0.03
4170,"[61, 89]",7,7,OPTIMAL,0.14
4174,"[61, 93]",5,5,OPTIMAL,0.02
4178,"[61, 105]",7,7,OPTIMAL,0.14
4182,"[61, 110]",7,7,OPTIMAL,0.15
4186,"[61, 126]",7,7,OPTIMAL,0.15
4190,"[61, 130]",5,5,OPTIMAL,0.02
4194,"[61, 134]",7,7,OPTIMAL,0.16
4198,"[61, 138]",5,5,OPTIMAL,0.02
4202,"[61, 142]",6,6,OPTIMAL,0.04
4206,"[61, 151]",7,7,OPTIMAL,0.14
4210,"[61, 155]",7,7,OPTIMAL,0.08
4214,"[61, 168]",5,5,OPTIMAL,0.02
4218,"[61, 175]",5,5,OPTIMAL,0.02
4222,"[61, 191]",5,5,OPTIMAL,0.02
4226,"[61, 195]",5,5,OPTIMAL,0.02
4230,"[61, 199]",6,6,OPTIMAL,0.03
4234,"[61, 203]",7,7,OPTIMAL,0.19
4238,"[61, 213]",5,5,OPTIMAL,0.02
