line_idx,tts,k_theirs,k_opt,verdict,t_sec
4237,"[61, 207]",4,4,OPTIMAL,0.01
4241,"[61, 216]",6,6,OPTIMAL,0.04
4245,"[61, 220]",6,6,OPTIMAL,0.04
4249,"[61, 234]",5,5,OPTIMAL,0.02
4253,"[61, 238]",5,5,OPTIMAL,0.02
4257,"[61, 254]",5,5,OPTIMAL,0.02
4261,"[62, 66]",7,7,OPTIMAL,0.08
4265,"[62, 70]",7,7,OPTIMAL,0.17
4269,"[62, 74]",7,7,OPTIMAL,0.15
4273,"[62, 79]",6,6,OPTIMAL,0.04
4277,"[62, 87]",5,5,OPTIMAL,0.02
4281,"[62, 91]",7,7,OPTIMAL,0.17
4285,"[62, 106]",7,7,OPTIMAL,0.19
4289,"[62, 111]",7,7,OPTIMAL,0.17
4293,"[62, 128]",5,5,OPTIMAL,0.02
4297,"[62, 133]",6,6,OPTIMAL,0.04
4301,"[62, 140]",6,6,OPTIMAL,0.04
4305,"[62, 149]",7,7,OPTIMAL,0.17
4309,"[62, 155]",6,6,OPTIMAL,0.03
4313,"[62, 159]",7,7,OPTIMAL,0.21
4317,"[62, 172]",6,6,OPTIMAL,0.03
4321,"[62, 188]",6,6,OPTIMAL,0.04
4325,"[62, 192]",4,4,OPTIMAL,0.01
4329,"[62, 196]",6,6,OPTIMAL,0.04
4333,"[62, 200]",5,5,OPTIMAL,0.02
4337,"[62, 205]",4,4,OPTIMAL,0.01
4341,"[62, 215]",6,6,OPTIMAL,0.04
4345,"[62, 220]",5,5,OPTIMAL,0.02
4349,"[62, 233]",6,6,OPTIMAL,0.03
4353,"[62, 237]",6,6,OPTIMAL,0.04
4357,"[62, 253]",5,5,OPTIMAL,0.02
4361,"[63, 66]",5,5,OPTIMAL,0.02
4365,"[63, 70]",5,5,OPTIMAL,0.02
4369,"[63, 74]",4,4,OPTIMAL,0.01
4373,"[63, 78]",4,4,OPTIMAL,0.01
4377,"[63, 86]",5,5,OPTIMAL,0.02
4381,"[63, 90]",4,4,OPTIMAL,0.01
4385,"[63, 94]",5,5,OPTIMAL,0.02
4389,"[63, 106]",4,4,OPTIMAL,0.01
4393,"[63, 110]",4,4,OPTIMAL,0.01
4397,"[63, 126]",5,5,OPTIMAL,0.02
4401,"[63, 130]",4,4,OPTIMAL,0.01
4405,"[63, 134]",7,7,OPTIMAL,0.24
4409,"[63, 138]",3,3,OPTIMAL,0.00
4413,"[63, 142]",5,5,OPTIMAL,0.02
4417,"[63, 150]",6,6,OPTIMAL,0.04
4421,"[63, 154]",5,5,OPTIMAL,0.03
4425,"[63, 158]",7,7,OPTIMAL,0.36
4429,"[63, 171]",3,3,OPTIMAL,0.01
4433,"[63, 175]",2,2,OPTIMAL,0.01
4437,"[63, 191]",2,2,OPTIMAL,0.01
4441,"[63, 195]",3,3,OPTIMAL,0.01
4445,"[63, 199]",4,4,OPTIMAL,0.01
4449,"[63, 203]",4,4,OPTIMAL,0.02
4453,"[63, 212]",4,4,OPTIMAL,0.01
4457,"[63, 216]",4,4,OPTIMAL,0.01
4461,"[63, 220]",3,3,OPTIMAL,0.01
4465,"[63, 232]",4,4,OPTIMAL,0.02
4469,"[63, 236]",3,3,OPTIMAL,0.01
4473,"[63, 252]",2,2,OPTIMAL,0.01
4477,"[104, 106]",6,6,OPTIMAL,0.05
4481,"[104, 126]",8,8,OPTIMAL,0.79
4485,"[104, 130]",6,6,OPTIMAL,0.03
4489,"[104, 136]",6,6,OPTIMAL,0.04
4493,"[104, 152]",7,7,OPTIMAL,0.08
4497,"[104, 159]",6,6,OPTIMAL,0.04
4501,"[104, 174]",7,7,OPTIMAL,0.21
4505,"[104, 232]",6,6,OPTIMAL,0.04
4509,"[104, 239]",7,7,OPTIMAL,0.22
4513,"[105, 110]",7,7,OPTIMAL,0.08
4517,"[105, 128]",7,7,OPTIMAL,0.20
4521,"[105, 134]",7,7,OPTIMAL,0.14
4525,"[105, 138]",7,7,OPTIMAL,0.19
4529,"[105, 150]",6,6,OPTIMAL,0.04
4533,"[105, 154]",8,8,OPTIMAL,0.78
4537,"[105, 168]",7,7,OPTIMAL,0.16
4541,"[105, 173]",7,7,OPTIMAL,0.08
4545,"[105, 189]",9,9,OPTIMAL,5.12
4549,"[105, 233]",7,7,OPTIMAL,0.16
4553,"[105, 239]",7,7,OPTIMAL,0.18
4557,"[106, 109]",8,8,OPTIMAL,1.09
4561,"[106, 125]",7,7,OPTIMAL,0.16
4565,"[106, 129]",7,7,OPTIMAL,0.15
4569,"[106, 133]",6,6,OPTIMAL,0.04
4573,"[106, 137]",8,8,OPTIMAL,1.14
4577,"[106, 141]",7,7,OPTIMAL,0.15
4581,"[106, 149]",4,4,OPTIMAL,0.01
4585,"[106, 153]",6,6,OPTIMAL,0.03
4589,"[106, 157]",6,6,OPTIMAL,0.03
4593,"[106, 169]",8,8,OPTIMAL,1.10
4597,"[106, 174]",6,6,OPTIMAL,0.04
4601,"[106, 190]",7,7,OPTIMAL,0.16
4605,"[106, 194]",7,7,OPTIMAL,0.16
4609,"[106, 198]",8,8,OPTIMAL,2.05
4613,"[106, 202]",6,6,OPTIMAL,0.03
4617,"[106, 207]",5,5,OPTIMAL,0.02
4621,"[106, 215]",6,6,OPTIMAL,0.04
4625,"[106, 219]",8,8,OPTIMAL,1.36
4629,"[106, 223]",5,5,OPTIMAL,0.03
4633,"[106, 235]",6,6,OPTIMAL,0.04
4637,"[106, 239]",5,5,OPTIMAL,0.03
4641,"[107, 108]",8,8,OPTIMAL,1.32
4645,"[107, 127]",6,6,OPTIMAL,0.04
4649,"[107, 133]",7,7,OPTIMAL,0.19
4653,"[107, 148]",6,6,OPTIMAL,0.05
4657,"[107, 152]",7,7,OPTIMAL,0.17
4661,"[107, 156]",6,6,OPTIMAL,0.04
4665,"[107, 168]",7,7,OPTIMAL,0.20
4669,"[107, 188]",6,6,OPTIMAL,0.04
4673,"[107, 192]",6,6,OPTIMAL,0.06
4677,"[107, 198]",8,8,OPTIMAL,1.35
4681,"[107, 206]",7,7,OPTIMAL,0.23
4685,"[107, 215]",7,7,OPTIMAL,0.16
4689,"[107, 223]",7,7,OPTIMAL,0.20
4693,"[107, 237]",7,7,OPTIMAL,0.17
4697,"[107, 253]",7,7,OPTIMAL,0.20
4701,"[110, 115]",5,5,OPTIMAL,0.03
4705,"[110, 126]",6,6,OPTIMAL,0.06
4709,"[110, 130]",7,7,OPTIMAL,0.22
4713,"[110, 143]",5,5,OPTIMAL,0.03
4717,"[110, 147]",6,6,OPTIMAL,0.04
4721,"[110, 153]",5,5,OPTIMAL,0.03
4725,"[110, 159]",5,5,OPTIMAL,0.03
4729,"[110, 163]",6,6,OPTIMAL,0.04
4733,"[110, 167]",7,7,OPTIMAL,0.08
4737,"[110, 173]",6,6,OPTIMAL,0.04
4741,"[110, 177]",5,5,OPTIMAL,0.03
4745,"[110, 184]",6,6,OPTIMAL,0.03
4749,"[110, 188]",7,7,OPTIMAL,0.18
4753,"[110, 224]",5,5,OPTIMAL,0.04
4757,"[110, 230]",6,6,OPTIMAL,0.05
4761,"[110, 238]",4,4,OPTIMAL,0.01
4765,"[110, 243]",5,5,OPTIMAL,0.03
4769,"[110, 249]",6,6,OPTIMAL,0.05
4773,"[111, 112]",5,5,OPTIMAL,0.04
4777,"[111, 118]",6,6,OPTIMAL,0.05
4781,"[111, 122]",7,7,OPTIMAL,0.20
4785,"[111, 128]",5,5,OPTIMAL,0.03
4789,"[111, 134]",7,7,OPTIMAL,0.21
4793,"[111, 138]",5,5,OPTIMAL,0.03
4797,"[111, 144]",4,4,OPTIMAL,0.01
4801,"[111, 150]",6,6,OPTIMAL,0.04
4805,"[111, 154]",5,5,OPTIMAL,0.02
4809,"[111, 160]",5,5,OPTIMAL,0.03
4813,"[111, 164]",7,7,OPTIMAL,0.13
4817,"[111, 168]",6,6,OPTIMAL,0.04
4821,"[111, 173]",7,7,OPTIMAL,0.19
4825,"[111, 177]",6,6,OPTIMAL,0.04
4829,"[111, 181]",6,6,OPTIMAL,0.04
4833,"[111, 185]",6,6,OPTIMAL,0.04
4837,"[111, 189]",6,6,OPTIMAL,0.04
4841,"[111, 225]",7,7,OPTIMAL,0.19
4845,"[111, 231]",7,7,OPTIMAL,0.20
4849,"[111, 235]",6,6,OPTIMAL,0.04
4853,"[111, 242]",5,5,OPTIMAL,0.02
4857,"[111, 248]",5,5,OPTIMAL,0.02
4861,"[111, 254]",5,5,OPTIMAL,0.03
4865,"[126, 130]",7,7,OPTIMAL,0.22
4869,"[126, 137]",6,6,OPTIMAL,0.04
4873,"[126, 143]",5,5,OPTIMAL,0.03
4877,"[126, 153]",6,6,OPTIMAL,0.04
4881,"[126, 168]",6,6,OPTIMAL,0.04
4885,"[126, 173]",7,7,OPTIMAL,0.14
4889,"[126, 189]",7,7,OPTIMAL,0.13
4893,"[126, 233]",8,8,OPTIMAL,0.73
4897,"[126, 239]",6,6,OPTIMAL,0.04
4901,"[127, 130]",5,5,OPTIMAL,0.02
4905,"[127, 136]",2,2,OPTIMAL,0.00
4909,"[127, 142]",5,5,OPTIMAL,0.02
4913,"[127, 152]",5,5,OPTIMAL,0.02
4917,"[127, 158]",7,7,OPTIMAL,0.25
4921,"[127, 171]",4,4,OPTIMAL,0.01
4925,"[127, 175]",3,3,OPTIMAL,0.00
4929,"[127, 191]",3,3,OPTIMAL,0.00
4933,"[127, 235]",5,5,OPTIMAL,0.03
4937,"[128, 129]",5,5,OPTIMAL,0.03
4941,"[128, 135]",4,4,OPTIMAL,0.01
4945,"[128, 139]",4,4,OPTIMAL,0.01
4949,"[128, 151]",6,6,OPTIMAL,0.04
4953,"[128, 155]",5,5,OPTIMAL,0.02
4957,"[128, 169]",6,6,OPTIMAL,0.04
4961,"[128, 174]",4,4,OPTIMAL,0.01
4965,"[128, 190]",5,5,OPTIMAL,0.03
4969,"[128, 234]",3,3,OPTIMAL,0.01
4973,"[128, 254]",4,4,OPTIMAL,0.01
4977,"[129, 136]",5,5,OPTIMAL,0.02
4981,"[129, 142]",6,6,OPTIMAL,0.04
4985,"[129, 152]",7,7,OPTIMAL,0.16
4989,"[129, 159]",6,6,OPTIMAL,0.04
4993,"[129, 172]",7,7,OPTIMAL,0.15
4997,"[129, 188]",7,7,OPTIMAL,0.14
5001,"[129, 232]",7,7,OPTIMAL,0.14
5005,"[129, 238]",5,5,OPTIMAL,0.02
5009,"[130, 132]",6,6,OPTIMAL,0.04
5013,"[130, 136]",5,5,OPTIMAL,0.03
5017,"[130, 140]",6,6,OPTIMAL,0.04
5021,"[130, 148]",7,7,OPTIMAL,0.15
5025,"[130, 152]",7,7,OPTIMAL,0.19
5029,"[130, 156]",7,7,OPTIMAL,0.15
5033,"[130, 168]",5,5,OPTIMAL,0.02
5037,"[130, 173]",7,7,OPTIMAL,0.20
5041,"[130, 189]",7,7,OPTIMAL,0.16
5045,"[130, 193]",6,6,OPTIMAL,0.04
5049,"[130, 197]",6,6,OPTIMAL,0.04
5053,"[130, 201]",7,7,OPTIMAL,0.15
5057,"[130, 206]",5,5,OPTIMAL,0.03
5061,"[130, 214]",6,6,OPTIMAL,0.04
5065,"[130, 218]",6,6,OPTIMAL,0.04
5069,"[130, 222]",6,6,OPTIMAL,0.04
5073,"[130, 234]",5,5,OPTIMAL,0.02
5077,"[130, 238]",5,5,OPTIMAL,0.03
5081,"[130, 254]",5,5,OPTIMAL,0.03
5085,"[131, 136]",4,4,OPTIMAL,0.01
5089,"[131, 140]",5,5,OPTIMAL,0.02
5093,"[131, 150]",7,7,OPTIMAL,0.14
5097,"[131, 155]",7,7,OPTIMAL,0.13
5101,"[131, 168]",5,5,OPTIMAL,0.03
5105,"[131, 173]",7,7,OPTIMAL,0.16
5109,"[131, 189]",7,7,OPTIMAL,0.12
5113,"[131, 194]",6,6,OPTIMAL,0.04
5117,"[131, 199]",6,6,OPTIMAL,0.04
5121,"[131, 203]",7,7,OPTIMAL,0.19
5125,"[131, 213]",5,5,OPTIMAL,0.03
5129,"[131, 218]",7,7,OPTIMAL,0.24
5133,"[131, 222]",7,7,OPTIMAL,0.21
5137,"[131, 236]",5,5,OPTIMAL,0.03
5141,"[131, 252]",4,4,OPTIMAL,0.01
5145,"[134, 136]",6,6,OPTIMAL,0.05
5149,"[134, 143]",6,6,OPTIMAL,0.04
5153,"[134, 151]",7,7,OPTIMAL,0.19
5157,"[134, 160]",7,7,OPTIMAL,0.27
5161,"[134, 167]",6,6,OPTIMAL,0.07
5165,"[134, 175]",6,6,OPTIMAL,0.06
5169,"[134, 182]",7,7,OPTIMAL,0.17
5173,"[134, 187]",7,7,OPTIMAL,0.41
5177,"[134, 225]",8,8,OPTIMAL,1.41
5181,"[134, 235]",7,7,OPTIMAL,0.22
5185,"[134, 243]",6,6,OPTIMAL,0.07
5189,"[134, 249]",6,6,OPTIMAL,0.06
5193,"[135, 136]",4,4,OPTIMAL,0.01
5197,"[135, 142]",6,6,OPTIMAL,0.04
5201,"[135, 146]",8,8,OPTIMAL,1.40
5205,"[135, 152]",7,7,OPTIMAL,0.17
5209,"[135, 158]",8,8,OPTIMAL,0.97
5213,"[135, 162]",5,5,OPTIMAL,0.03
5217,"[135, 166]",7,7,OPTIMAL,0.14
5221,"[135, 171]",6,6,OPTIMAL,0.04
5225,"[135, 175]",5,5,OPTIMAL,0.02
5229,"[135, 179]",5,5,OPTIMAL,0.03
5233,"[135, 183]",5,5,OPTIMAL,0.03
5237,"[135, 187]",5,5,OPTIMAL,0.03
5241,"[135, 191]",5,5,OPTIMAL,0.03
5245,"[135, 227]",8,8,OPTIMAL,1.05
5249,"[135, 233]",8,8,OPTIMAL,1.20
5253,"[135, 239]",6,6,OPTIMAL,0.05
5257,"[135, 246]",7,7,OPTIMAL,0.21
5261,"[135, 250]",5,5,OPTIMAL,0.03
5265,"[136, 138]",3,3,OPTIMAL,0.01
5269,"[136, 144]",4,4,OPTIMAL,0.01
5273,"[136, 150]",6,6,OPTIMAL,0.04
5277,"[136, 154]",5,5,OPTIMAL,0.03
5281,"[136, 160]",2,2,OPTIMAL,0.00
5285,"[136, 164]",5,5,OPTIMAL,0.03
5289,"[136, 168]",3,3,OPTIMAL,0.00
5293,"[136, 173]",5,5,OPTIMAL,0.03
5297,"[136, 177]",4,4,OPTIMAL,0.01
5301,"[136, 181]",5,5,OPTIMAL,0.03
5305,"[136, 185]",4,4,OPTIMAL,0.01
5309,"[136, 189]",5,5,OPTIMAL,0.03
5313,"[136, 225]",5,5,OPTIMAL,0.02
5317,"[136, 231]",5,5,OPTIMAL,0.03
5321,"[136, 235]",5,5,OPTIMAL,0.03
5325,"[136, 242]",3,3,OPTIMAL,0.01
5329,"[136, 248]",2,2,OPTIMAL,0.00
5333,"[136, 254]",3,3,OPTIMAL,0.01
5337,"[137, 144]",6,6,OPTIMAL,0.04
5341,"[137, 153]",5,5,OPTIMAL,0.02
5345,"[137, 160]",5,5,OPTIMAL,0.03
5349,"[137, 165]",6,6,OPTIMAL,0.04
5353,"[137, 169]",6,6,OPTIMAL,0.04
5357,"[137, 175]",5,5,OPTIMAL,0.03
5361,"[137, 182]",7,7,OPTIMAL,0.18
5365,"[137, 186]",5,5,OPTIMAL,0.03
5369,"[137, 190]",7,7,OPTIMAL,0.23
5373,"[137, 226]",6,6,OPTIMAL,0.04
5377,"[137, 233]",6,6,OPTIMAL,0.04
5381,"[137, 239]",5,5,OPTIMAL,0.03
5385,"[137, 246]",5,5,OPTIMAL,0.03
5389,"[137, 250]",4,4,OPTIMAL,0.01
5393,"[138, 140]",4,4,OPTIMAL,0.01
5397,"[138, 144]",5,5,OPTIMAL,0.03
5401,"[138, 149]",6,6,OPTIMAL,0.04
5405,"[138, 154]",4,4,OPTIMAL,0.01
5409,"[138, 158]",6,6,OPTIMAL,0.04
5413,"[138, 162]",4,4,OPTIMAL,0.01
5417,"[138, 166]",6,6,OPTIMAL,0.05
5421,"[138, 171]",4,4,OPTIMAL,0.01
5425,"[138, 175]",3,3,OPTIMAL,0.01
5429,"[138, 179]",4,4,OPTIMAL,0.01
5433,"[138, 183]",6,6,OPTIMAL,0.05
5437,"[138, 187]",3,3,OPTIMAL,0.01
5441,"[138, 191]",4,4,OPTIMAL,0.01
5445,"[138, 195]",4,4,OPTIMAL,0.01
5449,"[138, 199]",5,5,OPTIMAL,0.03
5453,"[138, 203]",5,5,OPTIMAL,0.03
5457,"[138, 208]",4,4,OPTIMAL,0.01
5461,"[138, 212]",6,6,OPTIMAL,0.05
5465,"[138, 217]",6,6,OPTIMAL,0.05
5469,"[138, 221]",3,3,OPTIMAL,0.01
5473,"[138, 225]",6,6,OPTIMAL,0.05
5477,"[138, 229]",5,5,OPTIMAL,0.02
5481,"[138, 233]",7,7,OPTIMAL,0.22
5485,"[138, 237]",5,5,OPTIMAL,0.03
5489,"[138, 242]",4,4,OPTIMAL,0.01
5493,"[138, 246]",6,6,OPTIMAL,0.04
5497,"[138, 250]",3,3,OPTIMAL,0.01
5501,"[138, 254]",4,4,OPTIMAL,0.01
5505,"[139, 143]",4,4,OPTIMAL,0.01
5509,"[139, 150]",8,8,OPTIMAL,1.49
5513,"[139, 155]",5,5,OPTIMAL,0.02
5517,"[139, 160]",4,4,OPTIMAL,0.01
5521,"[139, 164]",6,6,OPTIMAL,0.04
5525,"[139, 168]",4,4,OPTIMAL,0.01
5529,"[139, 174]",5,5,OPTIMAL,0.02
5533,"[139, 179]",5,5,OPTIMAL,0.02
5537,"[139, 184]",5,5,OPTIMAL,0.02
5541,"[139, 188]",6,6,OPTIMAL,0.03
5545,"[139, 192]",4,4,OPTIMAL,0.01
5549,"[139, 198]",7,7,OPTIMAL,0.16
5553,"[139, 203]",5,5,OPTIMAL,0.02
5557,"[139, 208]",5,5,OPTIMAL,0.03
5561,"[139, 213]",5,5,OPTIMAL,0.02
5565,"[139, 220]",5,5,OPTIMAL,0.02
5569,"[139, 224]",5,5,OPTIMAL,0.03
5573,"[139, 229]",6,6,OPTIMAL,0.04
5577,"[139, 234]",5,5,OPTIMAL,0.03
5581,"[139, 238]",4,4,OPTIMAL,0.01
5585,"[139, 243]",4,4,OPTIMAL,0.01
5589,"[139, 247]",4,4,OPTIMAL,0.01
5593,"[139, 251]",4,4,OPTIMAL,0.01
5597,"[142, 143]",4,4,OPTIMAL,0.01
5601,"[142, 153]",5,5,OPTIMAL,0.02
5605,"[142, 160]",5,5,OPTIMAL,0.03
5609,"[142, 165]",5,5,OPTIMAL,0.02
5613,"[142, 171]",6,6,OPTIMAL,0.04
5617,"[142, 176]",6,6,OPTIMAL,0.04
5621,"[142, 180]",7,7,OPTIMAL,0.14
5625,"[142, 187]",5,5,OPTIMAL,0.03
5629,"[142, 191]",5,5,OPTIMAL,0.03
5633,"[142, 231]",7,7,OPTIMAL,0.25
5637,"[142, 238]",4,4,OPTIMAL,0.01
5641,"[142, 243]",4,4,OPTIMAL,0.01
5645,"[142, 249]",5,5,OPTIMAL,0.03
5649,"[143, 144]",5,5,OPTIMAL,0.03
5653,"[143, 151]",6,6,OPTIMAL,0.06
5657,"[143, 155]",5,5,OPTIMAL,0.04
5661,"[143, 161]",6,6,OPTIMAL,0.06
5665,"[143, 165]",5,5,OPTIMAL,0.04
5669,"[143, 169]",6,6,OPTIMAL,0.06
5673,"[143, 174]",4,4,OPTIMAL,0.01
5677,"[143, 178]",6,6,OPTIMAL,0.05
5681,"[143, 182]",7,7,OPTIMAL,0.22
5685,"[143, 186]",4,4,OPTIMAL,0.01
5689,"[143, 190]",6,6,OPTIMAL,0.05
5693,"[143, 226]",5,5,OPTIMAL,0.03
5697,"[143, 232]",5,5,OPTIMAL,0.03
5701,"[143, 238]",3,3,OPTIMAL,0.01
5705,"[143, 243]",3,3,OPTIMAL,0.01
5709,"[143, 249]",5,5,OPTIMAL,0.03
5713,"[150, 151]",7,7,OPTIMAL,0.08
5717,"[150, 155]",7,7,OPTIMAL,0.20
5721,"[150, 169]",8,8,OPTIMAL,0.98
5725,"[150, 174]",7,7,OPTIMAL,0.23
5729,"[150, 190]",6,6,OPTIMAL,0.04
5733,"[150, 234]",7,7,OPTIMAL,0.17
5737,"[150, 254]",7,7,OPTIMAL,0.20
5741,"[151, 155]",7,7,OPTIMAL,0.17
5745,"[151, 171]",7,7,OPTIMAL,0.22
5749,"[151, 191]",6,6,OPTIMAL,0.04
5753,"[151, 238]",6,6,OPTIMAL,0.04
5757,"[152, 154]",6,6,OPTIMAL,0.04
5761,"[152, 160]",5,5,OPTIMAL,0.03
5765,"[152, 164]",6,6,OPTIMAL,0.03
5769,"[152, 168]",6,6,OPTIMAL,0.04
5773,"[152, 173]",7,7,OPTIMAL,0.15
5777,"[152, 177]",6,6,OPTIMAL,0.04
5781,"[152, 181]",7,7,OPTIMAL,0.17
5785,"[152, 186]",4,4,OPTIMAL,0.01
5789,"[152, 190]",6,6,OPTIMAL,0.04
5793,"[152, 230]",6,6,OPTIMAL,0.04
5797,"[152, 238]",4,4,OPTIMAL,0.01
5801,"[152, 243]",5,5,OPTIMAL,0.02
5805,"[152, 249]",6,6,OPTIMAL,0.04
5809,"[153, 154]",6,6,OPTIMAL,0.03
5813,"[153, 160]",4,4,OPTIMAL,0.01
5817,"[153, 164]",6,6,OPTIMAL,0.03
5821,"[153, 168]",5,5,OPTIMAL,0.02
5825,"[153, 173]",6,6,OPTIMAL,0.03
5829,"[153, 177]",5,5,OPTIMAL,0.02
5833,"[153, 181]",6,6,OPTIMAL,0.04
5837,"[153, 185]",5,5,OPTIMAL,0.02
5841,"[153, 189]",6,6,OPTIMAL,0.03
5845,"[153, 225]",6,6,OPTIMAL,0.03
5849,"[153, 231]",6,6,OPTIMAL,0.04
5853,"[153, 235]",7,7,OPTIMAL,0.21
5857,"[153, 242]",4,4,OPTIMAL,0.01
5861,"[153, 248]",4,4,OPTIMAL,0.01
5865,"[153, 254]",4,4,OPTIMAL,0.01
5869,"[154, 158]",6,6,OPTIMAL,0.04
5873,"[154, 162]",6,6,OPTIMAL,0.05
5877,"[154, 166]",8,8,OPTIMAL,1.40
5881,"[154, 171]",6,6,OPTIMAL,0.04
5885,"[154, 175]",5,5,OPTIMAL,0.03
5889,"[154, 179]",6,6,OPTIMAL,0.04
5893,"[154, 183]",7,7,OPTIMAL,0.20
5897,"[154, 187]",5,5,OPTIMAL,0.03
5901,"[154, 191]",5,5,OPTIMAL,0.03
5905,"[154, 196]",6,6,OPTIMAL,0.05
5909,"[154, 200]",6,6,OPTIMAL,0.04
5913,"[154, 205]",5,5,OPTIMAL,0.02
5917,"[154, 209]",7,7,OPTIMAL,0.16
5921,"[154, 213]",6,6,OPTIMAL,0.04
5925,"[154, 217]",8,8,OPTIMAL,1.28
5929,"[154, 221]",5,5,OPTIMAL,0.02
5933,"[154, 225]",7,7,OPTIMAL,0.09
5937,"[154, 229]",6,6,OPTIMAL,0.04
5941,"[154, 233]",8,8,OPTIMAL,1.30
5945,"[154, 237]",5,5,OPTIMAL,0.03
5949,"[154, 242]",6,6,OPTIMAL,0.04
5953,"[154, 246]",7,7,OPTIMAL,0.22
5957,"[154, 250]",5,5,OPTIMAL,0.03
5961,"[154, 254]",5,5,OPTIMAL,0.03
5965,"[155, 159]",5,5,OPTIMAL,0.03
5969,"[155, 163]",6,6,OPTIMAL,0.04
5973,"[155, 167]",6,6,OPTIMAL,0.04
5977,"[155, 172]",6,6,OPTIMAL,0.04
5981,"[155, 176]",5,5,OPTIMAL,0.03
5985,"[155, 181]",7,7,OPTIMAL,0.16
5989,"[155, 186]",5,5,OPTIMAL,0.03
5993,"[155, 190]",7,7,OPTIMAL,0.23
5997,"[155, 194]",7,7,OPTIMAL,0.16
6001,"[155, 198]",7,7,OPTIMAL,0.16
6005,"[155, 202]",6,6,OPTIMAL,0.04
6009,"[155, 207]",4,4,OPTIMAL,0.01
6013,"[155, 215]",7,7,OPTIMAL,0.20
6017,"[155, 221]",4,4,OPTIMAL,0.01
6021,"[155, 225]",7,7,OPTIMAL,0.16
6025,"[155, 229]",7,7,OPTIMAL,0.19
6029,"[155, 234]",6,6,OPTIMAL,0.04
6033,"[155, 238]",4,4,OPTIMAL,0.01
6037,"[155, 243]",5,5,OPTIMAL,0.03
6041,"[155, 247]",5,5,OPTIMAL,0.02
6045,"[155, 251]",5,5,OPTIMAL,0.03
6049,"[158, 159]",6,6,OPTIMAL,0.04
6053,"[158, 165]",6,6,OPTIMAL,0.03
6057,"[158, 173]",7,7,OPTIMAL,0.17
6061,"[158, 180]",8,8,OPTIMAL,1.17
6065,"[158, 190]",6,6,OPTIMAL,0.05
6069,"[158, 227]",6,6,OPTIMAL,0.04
6073,"[158, 238]",6,6,OPTIMAL,0.06
6077,"[158, 243]",6,6,OPTIMAL,0.06
6081,"[158, 249]",7,7,OPTIMAL,0.22
6085,"[159, 160]",5,5,OPTIMAL,0.04
6089,"[159, 164]",7,7,OPTIMAL,0.31
6093,"[159, 168]",6,6,OPTIMAL,0.07
6097,"[159, 173]",7,7,OPTIMAL,0.26
6101,"[159, 177]",6,6,OPTIMAL,0.06
6105,"[159, 181]",7,7,OPTIMAL,0.23
6109,"[159, 185]",6,6,OPTIMAL,0.04
6113,"[159, 189]",7,7,OPTIMAL,0.19
6117,"[159, 225]",6,6,OPTIMAL,0.05
6121,"[159, 231]",6,6,OPTIMAL,0.05
6125,"[159, 235]",6,6,OPTIMAL,0.04
6129,"[159, 242]",5,5,OPTIMAL,0.03
6133,"[159, 248]",5,5,OPTIMAL,0.03
6137,"[159, 254]",5,5,OPTIMAL,0.03
6141,"[168, 173]",4,4,OPTIMAL,0.01
6145,"[168, 189]",5,5,OPTIMAL,0.03
6149,"[168, 193]",5,5,OPTIMAL,0.03
6153,"[168, 197]",5,5,OPTIMAL,0.03
6157,"[168, 201]",6,6,OPTIMAL,0.05
6161,"[168, 206]",4,4,OPTIMAL,0.01
6165,"[168, 214]",6,6,OPTIMAL,0.05
6169,"[168, 218]",5,5,OPTIMAL,0.03
6173,"[168, 222]",5,5,OPTIMAL,0.03
6177,"[168, 234]",4,4,OPTIMAL,0.01
6181,"[168, 238]",3,3,OPTIMAL,0.01
6185,"[168, 254]",3,3,OPTIMAL,0.01
6189,"[169, 174]",6,6,OPTIMAL,0.05
6193,"[169, 190]",7,7,OPTIMAL,0.21
6197,"[169, 194]",6,6,OPTIMAL,0.04
6201,"[169, 198]",7,7,OPTIMAL,0.25
6205,"[169, 202]",7,7,OPTIMAL,0.32
6209,"[169, 207]",5,5,OPTIMAL,0.04
6213,"[169, 215]",6,6,OPTIMAL,0.05
6217,"[169, 219]",8,8,OPTIMAL,1.95
6221,"[169, 223]",5,5,OPTIMAL,0.03
6225,"[169, 235]",6,6,OPTIMAL,0.04
6229,"[169, 239]",5,5,OPTIMAL,0.03
6233,"[171, 172]",4,4,OPTIMAL,0.01
6237,"[171, 188]",5,5,OPTIMAL,0.03
6241,"[171, 192]",3,3,OPTIMAL,0.01
6245,"[171, 196]",4,4,OPTIMAL,0.01
6249,"[171, 200]",4,4,OPTIMAL,0.01
6253,"[171, 205]",4,4,OPTIMAL,0.01
6257,"[171, 213]",4,4,OPTIMAL,0.01
6261,"[171, 217]",5,5,OPTIMAL,0.03
6265,"[171, 221]",3,3,OPTIMAL,0.01
6269,"[171, 233]",6,6,OPTIMAL,0.05
6273,"[171, 237]",5,5,OPTIMAL,0.03
6277,"[171, 253]",3,3,OPTIMAL,0.01
6281,"[172, 175]",3,3,OPTIMAL,0.01
6285,"[172, 180]",7,7,OPTIMAL,0.18
6289,"[172, 187]",4,4,OPTIMAL,0.01
6293,"[172, 191]",4,4,OPTIMAL,0.01
6297,"[172, 196]",5,5,OPTIMAL,0.03
6301,"[172, 200]",5,5,OPTIMAL,0.03
